development-1	FALSE	TRUE
development-2	FALSE	TRUE
development-3	FALSE	TRUE
development-4	FALSE	TRUE
development-5	TRUE	FALSE
development-6	TRUE	FALSE
development-7	TRUE	FALSE
development-8	FALSE	TRUE
development-9	TRUE	FALSE
development-10	FALSE	TRUE
development-11	FALSE	TRUE
development-12	FALSE	TRUE
development-13	TRUE	FALSE
development-14	FALSE	TRUE
development-15	TRUE	FALSE
development-16	FALSE	TRUE
development-17	FALSE	TRUE
development-18	TRUE	FALSE
development-19	TRUE	FALSE
development-20	FALSE	TRUE
development-21	FALSE	TRUE
development-22	TRUE	FALSE
development-23	TRUE	FALSE
development-24	TRUE	FALSE
development-25	FALSE	TRUE
development-26	FALSE	TRUE
development-27	FALSE	TRUE
development-28	TRUE	FALSE
development-29	FALSE	TRUE
development-30	TRUE	FALSE
development-31	FALSE	TRUE
development-32	FALSE	TRUE
development-33	FALSE	TRUE
development-34	TRUE	FALSE
development-35	FALSE	TRUE
development-36	FALSE	TRUE
development-37	FALSE	TRUE
development-38	TRUE	FALSE
development-39	TRUE	FALSE
development-40	FALSE	TRUE
development-41	FALSE	FALSE
development-42	FALSE	TRUE
development-43	FALSE	TRUE
development-44	FALSE	TRUE
development-45	FALSE	TRUE
development-46	FALSE	TRUE
development-47	FALSE	TRUE
development-48	FALSE	TRUE
development-49	FALSE	TRUE
development-50	FALSE	TRUE
development-51	FALSE	FALSE
development-52	FALSE	TRUE
development-53	TRUE	FALSE
development-54	FALSE	TRUE
development-55	FALSE	TRUE
development-56	FALSE	TRUE
development-57	FALSE	TRUE
development-58	TRUE	FALSE
development-59	FALSE	TRUE
development-60	TRUE	FALSE
development-61	FALSE	TRUE
development-62	FALSE	FALSE
development-63	FALSE	TRUE
development-64	FALSE	TRUE
development-65	TRUE	FALSE
development-66	FALSE	TRUE
development-67	FALSE	TRUE
development-68	TRUE	FALSE
development-69	FALSE	TRUE
development-70	FALSE	TRUE
development-71	FALSE	TRUE
development-72	TRUE	FALSE
development-73	FALSE	TRUE
development-74	TRUE	FALSE
development-75	FALSE	FALSE
development-76	FALSE	TRUE
development-77	FALSE	TRUE
development-78	FALSE	TRUE
development-79	FALSE	TRUE
development-80	FALSE	TRUE
development-81	FALSE	TRUE
development-82	TRUE	FALSE
development-83	TRUE	FALSE
development-84	FALSE	TRUE
development-85	TRUE	FALSE
development-86	FALSE	TRUE
development-87	FALSE	TRUE
development-88	FALSE	TRUE
development-89	FALSE	TRUE
development-90	FALSE	TRUE
development-91	FALSE	TRUE
development-92	FALSE	FALSE
development-93	FALSE	TRUE
development-94	FALSE	TRUE
development-95	TRUE	FALSE
development-96	FALSE	TRUE
development-97	FALSE	TRUE
development-98	FALSE	TRUE
development-99	FALSE	TRUE
development-100	TRUE	FALSE
development-101	FALSE	TRUE
development-102	TRUE	FALSE
development-103	FALSE	TRUE
development-104	FALSE	TRUE
development-105	TRUE	FALSE
development-106	FALSE	TRUE
development-107	TRUE	FALSE
development-108	FALSE	TRUE
development-109	FALSE	TRUE
development-110	FALSE	TRUE
development-111	FALSE	TRUE
development-112	FALSE	TRUE
development-113	FALSE	TRUE
development-114	FALSE	TRUE
development-115	FALSE	TRUE
development-116	FALSE	TRUE
development-117	FALSE	TRUE
development-118	TRUE	FALSE
development-119	FALSE	TRUE
development-120	TRUE	FALSE
development-121	FALSE	TRUE
development-122	FALSE	TRUE
development-123	FALSE	TRUE
development-124	FALSE	TRUE
development-125	FALSE	TRUE
development-126	FALSE	TRUE
development-127	FALSE	TRUE
development-128	FALSE	TRUE
development-129	FALSE	TRUE
development-130	FALSE	TRUE
development-131	FALSE	TRUE
development-132	FALSE	TRUE
development-133	FALSE	TRUE
development-134	FALSE	FALSE
development-135	FALSE	TRUE
development-136	TRUE	FALSE
development-137	TRUE	FALSE
development-138	FALSE	TRUE
development-139	FALSE	TRUE
development-140	TRUE	FALSE
development-141	TRUE	FALSE
development-142	TRUE	FALSE
development-143	FALSE	TRUE
development-144	FALSE	TRUE
development-145	FALSE	TRUE
development-146	TRUE	FALSE
development-147	FALSE	FALSE
development-148	TRUE	FALSE
development-149	FALSE	TRUE
development-150	TRUE	FALSE
development-151	FALSE	TRUE
development-152	FALSE	TRUE
development-153	FALSE	FALSE
development-154	TRUE	FALSE
development-155	TRUE	FALSE
development-156	FALSE	TRUE
development-157	FALSE	TRUE
development-158	TRUE	FALSE
development-159	TRUE	FALSE
development-160	FALSE	TRUE
development-161	FALSE	TRUE
development-162	FALSE	TRUE
development-163	FALSE	TRUE
development-164	FALSE	TRUE
development-165	FALSE	TRUE
development-166	TRUE	FALSE
development-167	FALSE	TRUE
development-168	FALSE	TRUE
development-169	FALSE	TRUE
development-170	FALSE	TRUE
development-171	TRUE	FALSE
development-172	FALSE	TRUE
development-173	TRUE	FALSE
development-174	FALSE	TRUE
development-175	FALSE	TRUE
development-176	FALSE	TRUE
development-177	TRUE	FALSE
development-178	TRUE	FALSE
development-179	FALSE	TRUE
development-180	TRUE	FALSE
development-181	FALSE	TRUE
development-182	TRUE	FALSE
development-183	FALSE	TRUE
development-184	FALSE	TRUE
development-185	FALSE	TRUE
development-186	FALSE	TRUE
development-187	FALSE	TRUE
development-188	FALSE	TRUE
development-189	FALSE	TRUE
development-190	FALSE	TRUE
development-191	FALSE	TRUE
development-192	FALSE	TRUE
development-193	FALSE	TRUE
development-194	FALSE	TRUE
development-195	FALSE	TRUE
development-196	FALSE	TRUE
development-197	FALSE	TRUE
development-198	TRUE	FALSE
development-199	TRUE	FALSE
development-200	FALSE	TRUE
development-201	FALSE	TRUE
development-202	FALSE	TRUE
development-203	FALSE	TRUE
development-204	FALSE	TRUE
development-205	FALSE	TRUE
development-206	TRUE	FALSE
development-207	FALSE	TRUE
development-208	FALSE	TRUE
development-209	TRUE	FALSE
development-210	FALSE	TRUE
development-211	FALSE	TRUE
development-212	FALSE	TRUE
development-213	FALSE	TRUE
development-214	FALSE	TRUE
development-215	TRUE	FALSE
development-216	FALSE	TRUE
development-217	FALSE	TRUE
development-218	FALSE	TRUE
development-219	FALSE	TRUE
development-220	FALSE	TRUE
development-221	FALSE	TRUE
development-222	TRUE	FALSE
development-223	TRUE	FALSE
development-224	TRUE	FALSE
development-225	TRUE	FALSE
development-226	FALSE	TRUE
development-227	FALSE	TRUE
development-228	FALSE	TRUE
development-229	FALSE	TRUE
development-230	FALSE	TRUE
development-231	FALSE	TRUE
development-232	FALSE	TRUE
development-233	TRUE	FALSE
development-234	FALSE	TRUE
development-235	TRUE	FALSE
development-236	FALSE	TRUE
development-237	FALSE	TRUE
development-238	TRUE	FALSE
development-239	TRUE	FALSE
development-240	FALSE	TRUE
development-241	FALSE	TRUE
development-242	FALSE	TRUE
development-243	FALSE	TRUE
development-244	FALSE	TRUE
development-245	FALSE	TRUE
development-246	TRUE	FALSE
development-247	TRUE	FALSE
development-248	TRUE	FALSE
development-249	FALSE	TRUE
development-250	TRUE	FALSE
development-251	FALSE	TRUE
development-252	FALSE	TRUE
development-253	FALSE	TRUE
development-254	FALSE	TRUE
development-255	FALSE	TRUE
development-256	FALSE	TRUE
development-257	TRUE	FALSE
development-258	TRUE	FALSE
development-259	FALSE	TRUE
development-260	FALSE	TRUE
development-261	FALSE	TRUE
development-262	FALSE	TRUE
development-263	FALSE	TRUE
development-264	FALSE	TRUE
development-265	FALSE	TRUE
development-266	TRUE	FALSE
development-267	FALSE	TRUE
development-268	TRUE	FALSE
development-269	TRUE	FALSE
development-270	FALSE	TRUE
development-271	TRUE	FALSE
development-272	FALSE	TRUE
development-273	TRUE	FALSE
development-274	FALSE	TRUE
development-275	FALSE	TRUE
development-276	TRUE	FALSE
development-277	FALSE	TRUE
development-278	FALSE	TRUE
development-279	TRUE	FALSE
development-280	TRUE	FALSE
development-281	FALSE	TRUE
development-282	FALSE	TRUE
development-283	FALSE	TRUE
development-284	FALSE	TRUE
development-285	FALSE	TRUE
development-286	TRUE	FALSE
development-287	FALSE	TRUE
development-288	FALSE	TRUE
development-289	FALSE	TRUE
development-290	FALSE	FALSE
development-291	TRUE	FALSE
development-292	TRUE	FALSE
development-293	FALSE	TRUE
development-294	FALSE	TRUE
development-295	FALSE	TRUE
development-296	TRUE	FALSE
development-297	TRUE	FALSE
development-298	TRUE	FALSE
development-299	TRUE	FALSE
development-300	FALSE	TRUE
development-301	FALSE	TRUE
development-302	FALSE	TRUE
development-303	FALSE	TRUE
development-304	FALSE	TRUE
development-305	FALSE	TRUE
development-306	FALSE	TRUE
development-307	TRUE	FALSE
development-308	TRUE	FALSE
development-309	FALSE	TRUE
development-310	FALSE	TRUE
development-311	FALSE	TRUE
development-312	TRUE	FALSE
development-313	TRUE	FALSE
development-314	FALSE	TRUE
development-315	FALSE	TRUE
development-316	FALSE	TRUE
development-317	FALSE	TRUE
development-318	FALSE	TRUE
development-319	FALSE	TRUE
development-320	FALSE	TRUE
development-321	FALSE	TRUE
development-322	FALSE	TRUE
development-323	TRUE	FALSE
development-324	FALSE	TRUE
development-325	FALSE	TRUE
development-326	TRUE	FALSE
development-327	TRUE	FALSE
development-328	FALSE	TRUE
development-329	FALSE	TRUE
development-330	TRUE	FALSE
development-331	TRUE	FALSE
development-332	FALSE	TRUE
development-333	FALSE	TRUE
development-334	TRUE	FALSE
development-335	TRUE	FALSE
development-336	FALSE	TRUE
development-337	FALSE	TRUE
development-338	TRUE	FALSE
development-339	TRUE	FALSE
development-340	TRUE	FALSE
development-341	FALSE	TRUE
development-342	TRUE	FALSE
development-343	FALSE	TRUE
development-344	TRUE	FALSE
development-345	FALSE	TRUE
development-346	FALSE	FALSE
development-347	FALSE	TRUE
development-348	FALSE	TRUE
development-349	FALSE	TRUE
development-350	FALSE	TRUE
development-351	TRUE	FALSE
development-352	TRUE	FALSE
development-353	FALSE	TRUE
development-354	TRUE	FALSE
development-355	FALSE	TRUE
development-356	FALSE	TRUE
development-357	TRUE	FALSE
development-358	FALSE	TRUE
development-359	FALSE	TRUE
development-360	TRUE	FALSE
development-361	FALSE	TRUE
development-362	FALSE	TRUE
development-363	FALSE	TRUE
development-364	TRUE	FALSE
development-365	FALSE	TRUE
development-366	FALSE	TRUE
development-367	FALSE	TRUE
development-368	FALSE	TRUE
development-369	FALSE	TRUE
development-370	FALSE	TRUE
development-371	FALSE	TRUE
development-372	FALSE	TRUE
development-373	TRUE	FALSE
development-374	FALSE	TRUE
development-375	FALSE	TRUE
development-376	TRUE	FALSE
development-377	FALSE	FALSE
development-378	FALSE	TRUE
development-379	TRUE	FALSE
development-380	TRUE	FALSE
development-381	FALSE	TRUE
development-382	TRUE	FALSE
development-383	FALSE	TRUE
development-384	FALSE	TRUE
development-385	FALSE	TRUE
development-386	TRUE	FALSE
development-387	TRUE	FALSE
development-388	FALSE	TRUE
development-389	FALSE	TRUE
development-390	TRUE	FALSE
development-391	TRUE	FALSE
development-392	TRUE	FALSE
development-393	FALSE	TRUE
development-394	FALSE	TRUE
development-395	FALSE	TRUE
development-396	FALSE	TRUE
development-397	FALSE	TRUE
development-398	FALSE	TRUE
development-399	TRUE	FALSE
development-400	FALSE	TRUE
development-401	TRUE	FALSE
development-402	FALSE	TRUE
development-403	FALSE	TRUE
development-404	FALSE	FALSE
development-405	TRUE	FALSE
development-406	TRUE	FALSE
development-407	TRUE	FALSE
development-408	TRUE	FALSE
development-409	TRUE	FALSE
development-410	TRUE	FALSE
development-411	TRUE	FALSE
development-412	TRUE	FALSE
development-413	FALSE	TRUE
development-414	FALSE	TRUE
development-415	FALSE	TRUE
development-416	FALSE	TRUE
development-417	FALSE	TRUE
development-418	FALSE	TRUE
development-419	TRUE	FALSE
development-420	TRUE	FALSE
development-421	TRUE	FALSE
development-422	FALSE	TRUE
development-423	TRUE	FALSE
development-424	FALSE	TRUE
development-425	TRUE	FALSE
development-426	FALSE	TRUE
development-427	FALSE	TRUE
development-428	TRUE	FALSE
development-429	TRUE	FALSE
development-430	TRUE	FALSE
development-431	TRUE	FALSE
development-432	FALSE	TRUE
development-433	FALSE	TRUE
development-434	FALSE	TRUE
development-435	FALSE	TRUE
development-436	FALSE	TRUE
development-437	FALSE	TRUE
development-438	TRUE	FALSE
development-439	FALSE	TRUE
development-440	FALSE	TRUE
development-441	TRUE	FALSE
development-442	FALSE	TRUE
development-443	FALSE	TRUE
development-444	TRUE	FALSE
development-445	TRUE	FALSE
development-446	FALSE	TRUE
development-447	TRUE	FALSE
development-448	FALSE	TRUE
development-449	FALSE	TRUE
development-450	FALSE	TRUE
development-451	FALSE	TRUE
development-452	TRUE	FALSE
development-453	FALSE	TRUE
development-454	TRUE	FALSE
development-455	TRUE	FALSE
development-456	FALSE	TRUE
development-457	FALSE	TRUE
development-458	FALSE	TRUE
development-459	TRUE	FALSE
development-460	FALSE	TRUE
development-461	FALSE	TRUE
development-462	FALSE	TRUE
development-463	TRUE	FALSE
development-464	FALSE	TRUE
development-465	FALSE	TRUE
development-466	FALSE	TRUE
development-467	TRUE	FALSE
development-468	FALSE	TRUE
development-469	FALSE	TRUE
development-470	FALSE	TRUE
development-471	FALSE	TRUE
development-472	TRUE	FALSE
development-473	FALSE	TRUE
development-474	FALSE	TRUE
development-475	FALSE	TRUE
development-476	FALSE	TRUE
development-477	FALSE	TRUE
development-478	FALSE	TRUE
development-479	FALSE	TRUE
development-480	FALSE	TRUE
development-481	FALSE	TRUE
development-482	TRUE	FALSE
development-483	FALSE	FALSE
development-484	FALSE	TRUE
development-485	FALSE	TRUE
development-486	FALSE	TRUE
development-487	TRUE	FALSE
development-488	FALSE	TRUE
development-489	TRUE	FALSE
development-490	TRUE	FALSE
development-491	FALSE	TRUE
development-492	FALSE	TRUE
development-493	FALSE	TRUE
development-494	FALSE	TRUE
development-495	FALSE	TRUE
development-496	FALSE	TRUE
development-497	FALSE	TRUE
development-498	FALSE	TRUE
development-499	FALSE	TRUE
development-500	TRUE	FALSE
development-501	FALSE	TRUE
development-502	FALSE	TRUE
development-503	TRUE	FALSE
development-504	TRUE	FALSE
development-505	TRUE	FALSE
development-506	TRUE	FALSE
development-507	FALSE	TRUE
development-508	FALSE	TRUE
development-509	FALSE	TRUE
development-510	FALSE	TRUE
development-511	TRUE	FALSE
development-512	FALSE	TRUE
development-513	FALSE	TRUE
development-514	TRUE	FALSE
development-515	FALSE	TRUE
development-516	FALSE	TRUE
development-517	FALSE	TRUE
development-518	FALSE	TRUE
development-519	TRUE	FALSE
development-520	FALSE	TRUE
development-521	FALSE	TRUE
development-522	TRUE	FALSE
development-523	FALSE	TRUE
development-524	FALSE	TRUE
development-525	TRUE	FALSE
development-526	FALSE	TRUE
development-527	FALSE	TRUE
development-528	FALSE	TRUE
development-529	FALSE	TRUE
development-530	FALSE	TRUE
development-531	FALSE	TRUE
development-532	FALSE	TRUE
development-533	FALSE	TRUE
development-534	FALSE	TRUE
development-535	TRUE	FALSE
development-536	TRUE	FALSE
development-537	FALSE	TRUE
development-538	FALSE	TRUE
development-539	TRUE	FALSE
development-540	FALSE	TRUE
development-541	FALSE	TRUE
development-542	FALSE	TRUE
development-543	TRUE	FALSE
development-544	TRUE	FALSE
development-545	FALSE	TRUE
development-546	TRUE	FALSE
development-547	FALSE	TRUE
development-548	TRUE	FALSE
development-549	FALSE	TRUE
development-550	FALSE	TRUE
development-551	FALSE	TRUE
development-552	FALSE	TRUE
development-553	TRUE	FALSE
development-554	FALSE	TRUE
development-555	FALSE	TRUE
development-556	FALSE	TRUE
development-557	FALSE	TRUE
development-558	FALSE	TRUE
development-559	TRUE	FALSE
development-560	TRUE	FALSE
development-561	FALSE	TRUE
development-562	FALSE	TRUE
development-563	FALSE	TRUE
development-564	FALSE	TRUE
development-565	FALSE	TRUE
development-566	TRUE	FALSE
development-567	FALSE	TRUE
development-568	FALSE	TRUE
development-569	FALSE	TRUE
development-570	TRUE	FALSE
development-571	FALSE	TRUE
development-572	FALSE	TRUE
development-573	FALSE	TRUE
development-574	FALSE	TRUE
development-575	FALSE	TRUE
development-576	FALSE	TRUE
development-577	FALSE	TRUE
development-578	FALSE	TRUE
development-579	FALSE	TRUE
development-580	TRUE	FALSE
development-581	TRUE	FALSE
development-582	TRUE	FALSE
development-583	FALSE	TRUE
development-584	TRUE	FALSE
development-585	FALSE	TRUE
development-586	TRUE	FALSE
development-587	TRUE	FALSE
development-588	FALSE	TRUE
development-589	FALSE	TRUE
development-590	FALSE	FALSE
development-591	TRUE	FALSE
development-592	FALSE	TRUE
development-593	TRUE	FALSE
development-594	TRUE	FALSE
development-595	FALSE	TRUE
development-596	FALSE	TRUE
development-597	FALSE	TRUE
development-598	TRUE	FALSE
development-599	TRUE	FALSE
development-600	FALSE	TRUE
development-601	FALSE	TRUE
development-602	FALSE	TRUE
development-603	FALSE	TRUE
development-604	FALSE	TRUE
development-605	FALSE	TRUE
development-606	FALSE	TRUE
development-607	FALSE	TRUE
development-608	TRUE	FALSE
development-609	FALSE	TRUE
development-610	FALSE	TRUE
development-611	TRUE	FALSE
development-612	FALSE	TRUE
development-613	FALSE	TRUE
development-614	FALSE	TRUE
development-615	TRUE	FALSE
development-616	FALSE	TRUE
development-617	FALSE	TRUE
development-618	FALSE	TRUE
development-619	TRUE	FALSE
development-620	FALSE	TRUE
development-621	FALSE	TRUE
development-622	FALSE	TRUE
development-623	FALSE	TRUE
development-624	TRUE	FALSE
development-625	FALSE	TRUE
development-626	FALSE	TRUE
development-627	FALSE	TRUE
development-628	FALSE	TRUE
development-629	FALSE	TRUE
development-630	FALSE	TRUE
development-631	TRUE	FALSE
development-632	FALSE	FALSE
development-633	FALSE	TRUE
development-634	FALSE	TRUE
development-635	FALSE	TRUE
development-636	FALSE	TRUE
development-637	FALSE	TRUE
development-638	FALSE	TRUE
development-639	FALSE	TRUE
development-640	FALSE	TRUE
development-641	FALSE	TRUE
development-642	FALSE	TRUE
development-643	FALSE	TRUE
development-644	FALSE	TRUE
development-645	FALSE	TRUE
development-646	FALSE	TRUE
development-647	TRUE	FALSE
development-648	TRUE	FALSE
development-649	TRUE	FALSE
development-650	FALSE	TRUE
development-651	FALSE	TRUE
development-652	TRUE	FALSE
development-653	FALSE	TRUE
development-654	FALSE	TRUE
development-655	FALSE	TRUE
development-656	FALSE	TRUE
development-657	TRUE	FALSE
development-658	FALSE	TRUE
development-659	TRUE	FALSE
development-660	TRUE	FALSE
development-661	TRUE	FALSE
development-662	TRUE	FALSE
development-663	FALSE	TRUE
development-664	FALSE	TRUE
development-665	TRUE	FALSE
development-666	TRUE	FALSE
development-667	TRUE	FALSE
development-668	FALSE	TRUE
development-669	FALSE	TRUE
development-670	FALSE	TRUE
development-671	FALSE	TRUE
development-672	FALSE	TRUE
development-673	FALSE	TRUE
development-674	TRUE	FALSE
development-675	FALSE	TRUE
development-676	TRUE	FALSE
development-677	FALSE	TRUE
development-678	FALSE	TRUE
development-679	FALSE	TRUE
development-680	FALSE	TRUE
development-681	FALSE	TRUE
